category,product_name,product_url,date,verified_purchase,star_rating,review_text,variant,helpful_count,language_type,sentiment_polarity,aspects,authenticity,notes
fashion,Short girls dress Sleeve Linen Bow Frock,https://www.daraz.lk/products/short-girls-dress-sleeve-linen-bow-frock-i181695862.html,4/12/25,TRUE,5,Good quality product,"Color Family:Blue, Size:Int:L",0,,,,,
fashion,Short girls dress Sleeve Linen Bow Frock,https://www.daraz.lk/products/short-girls-dress-sleeve-linen-bow-frock-i181695862.html,11/10/24,TRUE,5,very nice and cute..,"Color Family:Blue, Size:Int:XL",0,,,,,
fashion,Short girls dress Sleeve Linen Bow Frock,https://www.daraz.lk/products/short-girls-dress-sleeve-linen-bow-frock-i181695862.html,11/16/24,TRUE,5,nice thank you,"Color Family:Maroon, Size:Int:XL",0,,,,,
fashion,Short girls dress Sleeve Linen Bow Frock,https://www.daraz.lk/products/short-girls-dress-sleeve-linen-bow-frock-i181695862.html,10/7/24,TRUE,5,nice dress,"Size:Int:L, Color Family:Blue",0,,,,,
fashion,Short girls dress Sleeve Linen Bow Frock,https://www.daraz.lk/products/short-girls-dress-sleeve-linen-bow-frock-i181695862.html,6/4/23,TRUE,4,I ordered pink colour one.. But they have sent orange/red colour one without asking..,"Size:Int:S, Color Family:Pink",0,,,,,
fashion,Short girls dress Sleeve Linen Bow Frock,https://www.daraz.lk/products/short-girls-dress-sleeve-linen-bow-frock-i181695862.html,10/24/24,TRUE,5,Nice,"Color Family:Blue, Size:Int:XL",0,,,,,
fashion,Short girls dress Sleeve Linen Bow Frock,https://www.daraz.lk/products/short-girls-dress-sleeve-linen-bow-frock-i181695862.html,12/21/24,TRUE,5,very good,"Size:Int:M, Color Family:Maroon",0,,,,,
fashion,Short girls dress Sleeve Linen Bow Frock,https://www.daraz.lk/products/short-girls-dress-sleeve-linen-bow-frock-i181695862.html,5/18/25,TRUE,5,good one,"Color Family:Maroon, Size:Int:M",0,,,,,
fashion,Short girls dress Sleeve Linen Bow Frock,https://www.daraz.lk/products/short-girls-dress-sleeve-linen-bow-frock-i181695862.html,6/29/25,TRUE,5,nice,"Color Family:Maroon, Size:Int:L",0,,,,,
fashion,Short girls dress Sleeve Linen Bow Frock,https://www.daraz.lk/products/short-girls-dress-sleeve-linen-bow-frock-i181695862.html,6/29/25,TRUE,5,🫰,"Color Family:Maroon, Size:Int:S",0,,,,,
fashion,Short girls dress Sleeve Linen Bow Frock,https://www.daraz.lk/products/short-girls-dress-sleeve-linen-bow-frock-i181695862.html,9/10/24,TRUE,5,NORMAL,"Size:Int:XXL, Color Family:Blue",0,,,,,
fashion,Short girls dress Sleeve Linen Bow Frock,https://www.daraz.lk/products/short-girls-dress-sleeve-linen-bow-frock-i181695862.html,5/2/25,TRUE,5,good,"Color Family:Blue, Size:Int:M",0,,,,,
fashion,Short girls dress Sleeve Linen Bow Frock,https://www.daraz.lk/products/short-girls-dress-sleeve-linen-bow-frock-i181695862.html,9/19/24,TRUE,4,Good,"Color Family:Maroon, Size:Int:XL",0,,,,,
fashion,Short girls dress Sleeve Linen Bow Frock,https://www.daraz.lk/products/short-girls-dress-sleeve-linen-bow-frock-i181695862.html,1/23/25,TRUE,4,good,"Size:Int:XL, Color Family:Blue",0,,,,,
fashion,Short girls dress Sleeve Linen Bow Frock,https://www.daraz.lk/products/short-girls-dress-sleeve-linen-bow-frock-i181695862.html,11/22/24,TRUE,5,tnx😍,"Color Family:Blue, Size:Int:L",0,,,,,
fashion,Short girls dress Sleeve Linen Bow Frock,https://www.daraz.lk/products/short-girls-dress-sleeve-linen-bow-frock-i181695862.html,9/18/24,TRUE,5,good,"Color Family:Maroon, Size:Int:L",0,,,,,
fashion,Short girls dress Sleeve Linen Bow Frock,https://www.daraz.lk/products/short-girls-dress-sleeve-linen-bow-frock-i181695862.html,12/21/24,TRUE,5,very good,"Size:Int:M, Color Family:Blue",0,,,,,
fashion,Short girls dress Sleeve Linen Bow Frock,https://www.daraz.lk/products/short-girls-dress-sleeve-linen-bow-frock-i181695862.html,9/19/24,TRUE,4,Good,"Color Family:Blue, Size:Int:XXL",0,,,,,
fashion,Short girls dress Sleeve Linen Bow Frock,https://www.daraz.lk/products/short-girls-dress-sleeve-linen-bow-frock-i181695862.html,5/29/25,TRUE,5,Good,"Color Family:Maroon, Size:Int:S",0,,,,,
fashion,Short girls dress Sleeve Linen Bow Frock,https://www.daraz.lk/products/short-girls-dress-sleeve-linen-bow-frock-i181695862.html,8/19/24,TRUE,5,good,"Size:Int:XL, Color Family:Blue",0,,,,,
fashion,Short girls dress Sleeve Linen Bow Frock,https://www.daraz.lk/products/short-girls-dress-sleeve-linen-bow-frock-i181695862.html,6/2/23,TRUE,5,Highly Recommend.. Very Beautiful Design and Quality Material ❤️,"Size:Int:M, Color Family:Pink",0,,,,,
fashion,Short girls dress Sleeve Linen Bow Frock,https://www.daraz.lk/products/short-girls-dress-sleeve-linen-bow-frock-i181695862.html,12/14/23,TRUE,5,nice dress,"Size:Int:M, Color Family:Maroon",0,,,,,
fashion,Short girls dress Sleeve Linen Bow Frock,https://www.daraz.lk/products/short-girls-dress-sleeve-linen-bow-frock-i181695862.html,6/17/24,TRUE,5,Nice dress,"Size:Int:L, Color Family:Blue",0,,,,,
fashion,Short girls dress Sleeve Linen Bow Frock,https://www.daraz.lk/products/short-girls-dress-sleeve-linen-bow-frock-i181695862.html,7/15/23,TRUE,5,beautiful frock . very nice. thank you,"Size:Int:L, Color Family:Pink",0,,,,,
fashion,Short girls dress Sleeve Linen Bow Frock,https://www.daraz.lk/products/short-girls-dress-sleeve-linen-bow-frock-i181695862.html,6/5/24,TRUE,5,so nice,"Size:Int:XL, Color Family:Maroon",0,,,,,
fashion,Short girls dress Sleeve Linen Bow Frock,https://www.daraz.lk/products/short-girls-dress-sleeve-linen-bow-frock-i181695862.html,12/31/23,TRUE,5,"#WIN.    
hodai 🙂 #WIN ,🎁
value for money 🤑💰🎁👻
🎈💯
reccomend 💯🥰","Color Family:Blue, Size:Int:M",0,,,,,
fashion,Short girls dress Sleeve Linen Bow Frock,https://www.daraz.lk/products/short-girls-dress-sleeve-linen-bow-frock-i181695862.html,5/24/23,TRUE,5,# win good product,"Size:Int:L, Color Family:Red",0,,,,,
fashion,Short girls dress Sleeve Linen Bow Frock,https://www.daraz.lk/products/short-girls-dress-sleeve-linen-bow-frock-i181695862.html,6/4/23,TRUE,4,මරු ඒක,"Size:Int:M, Color Family:Blue",0,,,,,
fashion,Short girls dress Sleeve Linen Bow Frock,https://www.daraz.lk/products/short-girls-dress-sleeve-linen-bow-frock-i181695862.html,7/16/23,TRUE,5,good product..,"Size:Int:S, Color Family:Blue",0,,,,,
fashion,Short girls dress Sleeve Linen Bow Frock,https://www.daraz.lk/products/short-girls-dress-sleeve-linen-bow-frock-i181695862.html,4/25/24,TRUE,4,good,"Color Family:Blue, Size:Int:XL",0,,,,,
fashion,Short girls dress Sleeve Linen Bow Frock,https://www.daraz.lk/products/short-girls-dress-sleeve-linen-bow-frock-i181695862.html,5/24/25,TRUE,5,,"Size:Int:L, Color Family:Maroon",0,,,,,
fashion,Short girls dress Sleeve Linen Bow Frock,https://www.daraz.lk/products/short-girls-dress-sleeve-linen-bow-frock-i181695862.html,6/12/23,TRUE,5,"Quick delivery. Thank you Daraz 
Neat stitching perfact packing . Good meterial 
Worth for price. Recommended seller . Thank you..","Size:Int:XXL, Color Family:Pink",0,,,,,
fashion,Short girls dress Sleeve Linen Bow Frock,https://www.daraz.lk/products/short-girls-dress-sleeve-linen-bow-frock-i181695862.html,4/13/23,TRUE,5,ලස්සනයි. ඒත් ගෙන්වපු සයිස් එක ගොඩක් මදි. මේක මාරු කරල දෙන්න බැරිද ලොකු සයිස් එකකට,"ප්‍රමාණය:Int:L, වර්ණ කාණ්ඩය:රෝස",0,,,,,
fashion,Short girls dress Sleeve Linen Bow Frock,https://www.daraz.lk/products/short-girls-dress-sleeve-linen-bow-frock-i181695862.html,3/19/24,TRUE,5,,"Size:Int:L, Color Family:Blue",0,,,,,
fashion,Short girls dress Sleeve Linen Bow Frock,https://www.daraz.lk/products/short-girls-dress-sleeve-linen-bow-frock-i181695862.html,10/12/23,TRUE,5,As same as description and beautiful frock.,"Size:Int:M, Color Family:Maroon",0,,,,,
fashion,Short girls dress Sleeve Linen Bow Frock,https://www.daraz.lk/products/short-girls-dress-sleeve-linen-bow-frock-i181695862.html,11/23/23,TRUE,4,good product,"Size:Int:XXL, Color Family:Blue",0,,,,,
fashion,Short girls dress Sleeve Linen Bow Frock,https://www.daraz.lk/products/short-girls-dress-sleeve-linen-bow-frock-i181695862.html,6/12/23,TRUE,5,super darz,"Size:Int:M, Color Family:Blue",0,,,,,
fashion,Short girls dress Sleeve Linen Bow Frock,https://www.daraz.lk/products/short-girls-dress-sleeve-linen-bow-frock-i181695862.html,8/4/23,TRUE,5,👍👍👍👍,"Size:Int:S, Color Family:Yellow",0,,,,,
fashion,Short girls dress Sleeve Linen Bow Frock,https://www.daraz.lk/products/short-girls-dress-sleeve-linen-bow-frock-i181695862.html,4/6/23,TRUE,5,"recived,it's nice as i shown on site thanks...","Size:Int:S, Color Family:Red",0,,,,,
fashion,Short girls dress Sleeve Linen Bow Frock,https://www.daraz.lk/products/short-girls-dress-sleeve-linen-bow-frock-i181695862.html,12/1/24,TRUE,5,good product recommended,"Color Family:Maroon, Size:Int:L",0,,,,,
fashion,Short girls dress Sleeve Linen Bow Frock,https://www.daraz.lk/products/short-girls-dress-sleeve-linen-bow-frock-i181695862.html,8/26/23,TRUE,4,,"Size:Int:M, Color Family:Yellow",2,,,,,
fashion,Short girls dress Sleeve Linen Bow Frock,https://www.daraz.lk/products/short-girls-dress-sleeve-linen-bow-frock-i181695862.html,6/7/24,TRUE,1,nice material,"Size:Int:XXL, Color Family:Maroon",0,,,,,
fashion,Short Sleeve Plain Frock,https://www.daraz.lk/products/short-sleeve-plain-frock-i190779703.html,12/4/23,TRUE,5,ගොඩක් හොදයි.ඉක්මනට අාව.දාපු සයිස් එකම අාව.බය නැතුව ගන්න.,"Size:Int:L, Color Family:Maroon",0,,,,,
fashion,Short Sleeve Plain Frock,https://www.daraz.lk/products/short-sleeve-plain-frock-i190779703.html,10/30/23,TRUE,5,Its very nice and perfect size and good.,"Size:Int:XXL, Color Family:Yellow",0,,,,,
fashion,Short Sleeve Plain Frock,https://www.daraz.lk/products/short-sleeve-plain-frock-i190779703.html,4/16/25,TRUE,5,i bought it for my wife and it seems like a very well fitted item for her,"Color Family:Blue, Size:Int:M",0,,,,,
fashion,Short Sleeve Plain Frock,https://www.daraz.lk/products/short-sleeve-plain-frock-i190779703.html,9/6/23,TRUE,4,thank you daraz perfect matching,"Size:Int:M, Color Family:Maroon",0,,,,,
fashion,Short Sleeve Plain Frock,https://www.daraz.lk/products/short-sleeve-plain-frock-i190779703.html,1/27/24,TRUE,5,good product,"Size:Int:L, Color Family:Yellow",1,,,,,
fashion,Short Sleeve Plain Frock,https://www.daraz.lk/products/short-sleeve-plain-frock-i190779703.html,3/30/26,TRUE,5,very beautiful frock. I love it.❤❤❤,"Color Family:Blue, Size:Int:L",1,,,,,
fashion,Short Sleeve Plain Frock,https://www.daraz.lk/products/short-sleeve-plain-frock-i190779703.html,1/18/24,TRUE,5,#win,"Color Family:Green, Size:Int:3XL",0,,,,,
fashion,Short Sleeve Plain Frock,https://www.daraz.lk/products/short-sleeve-plain-frock-i190779703.html,1/18/24,TRUE,5,dress eka godak lassanai.delivery service eka thamai awla.mama 07 km gihin thamai ganna sidda une,"Size:Int:M, Color Family:Maroon",0,,,,,
fashion,Short Sleeve Plain Frock,https://www.daraz.lk/products/short-sleeve-plain-frock-i190779703.html,11/18/25,TRUE,5,Good one and Highly recommend ❤️‍🔥 . best material .,"Color Family:Maroon, Size:Int:XL",0,,,,,
fashion,Short Sleeve Plain Frock,https://www.daraz.lk/products/short-sleeve-plain-frock-i190779703.html,3/20/25,TRUE,5,Meroon color illuwe red aweth tibbe ekath lassanai,"Color Family:Maroon, Size:Int:XL",0,,,,,
fashion,Short Sleeve Plain Frock,https://www.daraz.lk/products/short-sleeve-plain-frock-i190779703.html,2/10/25,TRUE,5,photo eke widiyatama thinawa size ekath ganatama,"Color Family:Blue, Size:Int:XL",0,,,,,
fashion,Short Sleeve Plain Frock,https://www.daraz.lk/products/short-sleeve-plain-frock-i190779703.html,2/23/24,TRUE,5,godak hodai. ellapu size ekma awa.thanks daraz,"Size:Int:XXL, Color Family:Blue",0,,,,,
fashion,Short Sleeve Plain Frock,https://www.daraz.lk/products/short-sleeve-plain-frock-i190779703.html,11/15/25,TRUE,5,"very beautiful, i just loved it❤️","Color Family:Maroon, Size:Int:XL",0,,,,,
fashion,Short Sleeve Plain Frock,https://www.daraz.lk/products/short-sleeve-plain-frock-i190779703.html,2/9/26,TRUE,5,good 😊 Soo comfortable,"Color Family:Maroon, Size:Int:XL",0,,,,,
fashion,Short Sleeve Plain Frock,https://www.daraz.lk/products/short-sleeve-plain-frock-i190779703.html,4/13/25,TRUE,5,ගොඩක් ලස්සන ගවුමක්.,"Color Family:Maroon, Size:Int:L",0,,,,,
fashion,Short Sleeve Plain Frock,https://www.daraz.lk/products/short-sleeve-plain-frock-i190779703.html,11/18/23,TRUE,5,speed delivery. dress quality ok. value for money.,"Color Family:Blue, Size:Int:3XL",0,,,,,
fashion,Short Sleeve Plain Frock,https://www.daraz.lk/products/short-sleeve-plain-frock-i190779703.html,3/26/25,TRUE,5,Nice dress.,"Color Family:Maroon, Size:Int:M",0,,,,,
fashion,Short Sleeve Plain Frock,https://www.daraz.lk/products/short-sleeve-plain-frock-i190779703.html,12/21/24,TRUE,5,Very good😃,"Color Family:Green, Size:Int:XXL",0,,,,,
fashion,Short Sleeve Plain Frock,https://www.daraz.lk/products/short-sleeve-plain-frock-i190779703.html,1/8/25,TRUE,5,Good,"Color Family:Maroon, Size:Int:XL",0,,,,,
fashion,Short Sleeve Plain Frock,https://www.daraz.lk/products/short-sleeve-plain-frock-i190779703.html,1/10/25,TRUE,5,perfect,"Color Family:Blue, Size:Int:M",0,,,,,
fashion,Short Sleeve Plain Frock,https://www.daraz.lk/products/short-sleeve-plain-frock-i190779703.html,4/9/25,TRUE,5,Good,"Color Family:Blue, Size:Int:L",0,,,,,
fashion,Short Sleeve Plain Frock,https://www.daraz.lk/products/short-sleeve-plain-frock-i190779703.html,4/2/25,TRUE,5,Superb,"Color Family:Blue, Size:Int:L",0,,,,,
fashion,Short Sleeve Plain Frock,https://www.daraz.lk/products/short-sleeve-plain-frock-i190779703.html,8/4/24,TRUE,5,Good protect,"Color Family:Yellow, Size:Int:XL",0,,,,,
fashion,Short Sleeve Plain Frock,https://www.daraz.lk/products/short-sleeve-plain-frock-i190779703.html,7/29/24,TRUE,5,good service 👍,"Size:Int:S, Color Family:Pink",0,,,,,
fashion,Short Sleeve Plain Frock,https://www.daraz.lk/products/short-sleeve-plain-frock-i190779703.html,7/2/24,TRUE,5,beautiful ❤️,"Size:Int:3XL, Color Family:Maroon",0,,,,,
fashion,Short Sleeve Plain Frock,https://www.daraz.lk/products/short-sleeve-plain-frock-i190779703.html,7/6/24,TRUE,5,Nice frock,"Size:Int:M, Color Family:Maroon",0,,,,,
fashion,Short Sleeve Plain Frock,https://www.daraz.lk/products/short-sleeve-plain-frock-i190779703.html,10/25/23,TRUE,5,very good product.color is diferent.but very good more than i selected.,"Size:Int:S, Color Family:Pink",0,,,,,
fashion,Short Sleeve Plain Frock,https://www.daraz.lk/products/short-sleeve-plain-frock-i190779703.html,11/11/23,TRUE,5,මේ මගේ දෙවෙනි oder එක . its beautiful frock . thank you daraz,"Size:Int:XXL, Color Family:Maroon",0,,,,,
fashion,Short Sleeve Plain Frock,https://www.daraz.lk/products/short-sleeve-plain-frock-i190779703.html,1/9/24,TRUE,4,quality and beautiful frock❤️,"Size:Int:3XL, Color Family:Blue",0,,,,,
fashion,Short Sleeve Plain Frock,https://www.daraz.lk/products/short-sleeve-plain-frock-i190779703.html,12/31/23,TRUE,5,super 😍 හිතුවටත් වඩා හොඳට තිබුනා,"Size:Int:L, Color Family:Green",0,,,,,
fashion,Short Sleeve Plain Frock,https://www.daraz.lk/products/short-sleeve-plain-frock-i190779703.html,11/16/23,TRUE,5,හිතුවටත් වඩා හොඳයි.highly recomend කරන්න පුලුවන්,"Color Family:Maroon, Size:Int:XL",0,,,,,
fashion,Short Sleeve Plain Frock,https://www.daraz.lk/products/short-sleeve-plain-frock-i190779703.html,11/11/23,TRUE,5,Very nice. Nice frock,"Size:Int:XL, Color Family:Maroon",0,,,,,
fashion,Short Sleeve Plain Frock,https://www.daraz.lk/products/short-sleeve-plain-frock-i190779703.html,11/15/23,TRUE,4,Super 👍👍,"Color Family:Maroon, Size:Int:L",0,,,,,
fashion,Short Sleeve Plain Frock,https://www.daraz.lk/products/short-sleeve-plain-frock-i190779703.html,11/9/23,TRUE,3,length is not enough.,"Size:Int:XL, Color Family:Maroon",0,,,,,
fashion,Short Sleeve Plain Frock,https://www.daraz.lk/products/short-sleeve-plain-frock-i190779703.html,11/14/23,TRUE,3,3xl was small,"Color Family:Maroon, Size:Int:3XL",0,,,,,
fashion,Short Sleeve Plain Frock,https://www.daraz.lk/products/short-sleeve-plain-frock-i190779703.html,11/2/23,TRUE,1,very very very cheap and worse products..,"Size:Int:L, Color Family:Maroon",0,,,,,
fashion,Short Sleeve Plain Frock,https://www.daraz.lk/products/short-sleeve-plain-frock-i190779703.html,7/26/23,TRUE,1,😠😠😠,"Size:Int:L, Color Family:Pink",0,,,,,
fashion,Double Sleeve Front Button Women Plain Frock,https://www.daraz.lk/products/double-sleeve-front-button-women-plain-frock-i195257357.html,3/15/24,TRUE,5,its good,"Size:Int:XL, Color Family:Purple",0,,,,,
fashion,Double Sleeve Front Button Women Plain Frock,https://www.daraz.lk/products/double-sleeve-front-button-women-plain-frock-i195257357.html,11/22/25,TRUE,5,"good product and recommend seller 
thank you","Color Family:Blue, Size:Int:XXL",0,,,,,
fashion,Double Sleeve Front Button Women Plain Frock,https://www.daraz.lk/products/double-sleeve-front-button-women-plain-frock-i195257357.html,1/15/26,TRUE,5,Color is little less than description images,"Color Family:Purple, Size:Int:XXL",1,,,,,
fashion,Double Sleeve Front Button Women Plain Frock,https://www.daraz.lk/products/double-sleeve-front-button-women-plain-frock-i195257357.html,4/21/25,TRUE,5,good product❤️I love this frock...,"Color Family:Purple, Size:Int:XL",0,,,,,
fashion,Double Sleeve Front Button Women Plain Frock,https://www.daraz.lk/products/double-sleeve-front-button-women-plain-frock-i195257357.html,1/10/26,TRUE,5,good,"Color Family:Purple, Size:Int:XL",0,,,,,
fashion,Double Sleeve Front Button Women Plain Frock,https://www.daraz.lk/products/double-sleeve-front-button-women-plain-frock-i195257357.html,7/27/24,TRUE,5,"good quality
worth for the money","Color Family:Purple, Size:Int:L",2,,,,,
fashion,Double Sleeve Front Button Women Plain Frock,https://www.daraz.lk/products/double-sleeve-front-button-women-plain-frock-i195257357.html,12/17/23,TRUE,5,good,"Size:Int:XL, Color Family:Black",0,,,,,
fashion,Double Sleeve Front Button Women Plain Frock,https://www.daraz.lk/products/double-sleeve-front-button-women-plain-frock-i195257357.html,12/4/23,TRUE,5,good,"Size:Int:XL, Color Family:Purple",0,,,,,
fashion,Double Sleeve Front Button Women Plain Frock,https://www.daraz.lk/products/double-sleeve-front-button-women-plain-frock-i195257357.html,7/18/24,TRUE,5,wow nice dress 🥰🥰,"Color Family:Purple, Size:Int:XXL",0,,,,,
fashion,Double Sleeve Front Button Women Plain Frock,https://www.daraz.lk/products/double-sleeve-front-button-women-plain-frock-i195257357.html,6/27/24,TRUE,4,lt is good.,"Size:Int:3XL, Color Family:Purple",0,,,,,
fashion,Double Sleeve Front Button Women Plain Frock,https://www.daraz.lk/products/double-sleeve-front-button-women-plain-frock-i195257357.html,12/24/24,TRUE,5,"purple oder paninathu
vaintha thu black.  konjam paathu coriyer potta nallm.🤨","Color Family:Purple, Size:Int:L",0,,,,,
fashion,Double Sleeve Front Button Women Plain Frock,https://www.daraz.lk/products/double-sleeve-front-button-women-plain-frock-i195257357.html,11/16/24,TRUE,5,This frock was very beautiful. 100% highly recommended this frock💯💯💯,"Color Family:Purple, Size:Int:3XL",0,,,,,
fashion,Double Sleeve Front Button Women Plain Frock,https://www.daraz.lk/products/double-sleeve-front-button-women-plain-frock-i195257357.html,6/11/25,TRUE,5,very well product.its very nicely froge.i appreciate all women.,"Color Family:Blue, Size:Int:XL",0,,,,,
fashion,Double Sleeve Front Button Women Plain Frock,https://www.daraz.lk/products/double-sleeve-front-button-women-plain-frock-i195257357.html,5/20/25,TRUE,5,Great dress but the sleeves are not double. Beautiful dress.,"Color Family:Blue, Size:Int:3XL",0,,,,,
fashion,Double Sleeve Front Button Women Plain Frock,https://www.daraz.lk/products/double-sleeve-front-button-women-plain-frock-i195257357.html,11/17/23,TRUE,4,nice,"Size:Int:3XL, Color Family:Purple",1,,,,,
fashion,Double Sleeve Front Button Women Plain Frock,https://www.daraz.lk/products/double-sleeve-front-button-women-plain-frock-i195257357.html,7/26/25,TRUE,5,glad to receive and happy to see the beauty after wearing,"Color Family:Purple, Size:Int:L",0,,,,,
fashion,Double Sleeve Front Button Women Plain Frock,https://www.daraz.lk/products/double-sleeve-front-button-women-plain-frock-i195257357.html,7/9/25,TRUE,5,හිතුවට වඩා හොඳටම තිබුනා. මටම තියලා මැහුවා වගේ....🙂,"Color Family:Purple, Size:Int:XL",0,,,,,
fashion,Double Sleeve Front Button Women Plain Frock,https://www.daraz.lk/products/double-sleeve-front-button-women-plain-frock-i195257357.html,2/27/24,TRUE,5,Very beautiful frock. Thank you Daraz,"Size:Int:XL, Color Family:Purple",0,,,,,
fashion,Double Sleeve Front Button Women Plain Frock,https://www.daraz.lk/products/double-sleeve-front-button-women-plain-frock-i195257357.html,3/29/25,TRUE,5,good product recommend to buy it everyone❤️,"Color Family:Purple, Size:Int:3XL",0,,,,,
fashion,Double Sleeve Front Button Women Plain Frock,https://www.daraz.lk/products/double-sleeve-front-button-women-plain-frock-i195257357.html,4/3/25,TRUE,5,"good quality and very nice
thanks","Color Family:Purple, Size:Int:XL",0,,,,,
fashion,Double Sleeve Front Button Women Plain Frock,https://www.daraz.lk/products/double-sleeve-front-button-women-plain-frock-i195257357.html,8/14/25,TRUE,5,Good quality and quick delivery,"Color Family:Purple, Size:Int:XL",0,,,,,
fashion,Double Sleeve Front Button Women Plain Frock,https://www.daraz.lk/products/double-sleeve-front-button-women-plain-frock-i195257357.html,11/24/24,TRUE,4,Very Nice & Past delivery,"Color Family:Red, Size:Int:L",0,,,,,
fashion,Double Sleeve Front Button Women Plain Frock,https://www.daraz.lk/products/double-sleeve-front-button-women-plain-frock-i195257357.html,10/21/24,TRUE,5,good quality nice frock,"Color Family:Black, Size:Int:XL",0,,,,,
fashion,Double Sleeve Front Button Women Plain Frock,https://www.daraz.lk/products/double-sleeve-front-button-women-plain-frock-i195257357.html,4/11/25,TRUE,5,good ..........💜️☺️☺️☺️,"Color Family:Purple, Size:Int:3XL",0,,,,,
fashion,Double Sleeve Front Button Women Plain Frock,https://www.daraz.lk/products/double-sleeve-front-button-women-plain-frock-i195257357.html,3/20/25,TRUE,5,wow eka mara lassanai,"Color Family:Purple, Size:Int:XL",0,,,,,
fashion,Double Sleeve Front Button Women Plain Frock,https://www.daraz.lk/products/double-sleeve-front-button-women-plain-frock-i195257357.html,5/24/24,TRUE,5,thank you daraz and delivery boy and seller service excellent 👍👍👍👍👍,"Size:Int:3XL, Color Family:Red",1,,,,,
fashion,Double Sleeve Front Button Women Plain Frock,https://www.daraz.lk/products/double-sleeve-front-button-women-plain-frock-i195257357.html,9/4/24,TRUE,5,Highly Recommended 💙,"Color Family:Red, Size:Int:XXL",0,,,,,
fashion,Double Sleeve Front Button Women Plain Frock,https://www.daraz.lk/products/double-sleeve-front-button-women-plain-frock-i195257357.html,11/12/24,TRUE,5,quality is good 👍,"Color Family:Red, Size:Int:XL",0,,,,,
fashion,Double Sleeve Front Button Women Plain Frock,https://www.daraz.lk/products/double-sleeve-front-button-women-plain-frock-i195257357.html,1/22/25,TRUE,5,Beautiful Thanks..,"Color Family:Purple, Size:Int:L",0,,,,,
fashion,Double Sleeve Front Button Women Plain Frock,https://www.daraz.lk/products/double-sleeve-front-button-women-plain-frock-i195257357.html,4/12/25,TRUE,5,හොදයි ලස්සනයි 🫩,"වර්ණ කාණ්ඩය:Purple, ප්‍රමාණය:Int:XL",0,,,,,
fashion,Double Sleeve Front Button Women Plain Frock,https://www.daraz.lk/products/double-sleeve-front-button-women-plain-frock-i195257357.html,2/16/24,TRUE,5,beautiful frock .,"Size:Int:XL, Color Family:Purple",0,,,,,
fashion,Double Sleeve Front Button Women Plain Frock,https://www.daraz.lk/products/double-sleeve-front-button-women-plain-frock-i195257357.html,2/27/25,TRUE,5,Good product,"Color Family:Black, Size:Int:L",0,,,,,
fashion,Double Sleeve Front Button Women Plain Frock,https://www.daraz.lk/products/double-sleeve-front-button-women-plain-frock-i195257357.html,12/11/24,TRUE,4,Good product,"Color Family:Purple, Size:Int:3XL",0,,,,,
fashion,Double Sleeve Front Button Women Plain Frock,https://www.daraz.lk/products/double-sleeve-front-button-women-plain-frock-i195257357.html,9/12/24,TRUE,5,Nice work 🤗,"Color Family:Red, Size:Int:XL",1,,,,,
fashion,Double Sleeve Front Button Women Plain Frock,https://www.daraz.lk/products/double-sleeve-front-button-women-plain-frock-i195257357.html,6/21/25,TRUE,5,really nice,"Color Family:Blue, Size:Int:XXL",0,,,,,
fashion,Double Sleeve Front Button Women Plain Frock,https://www.daraz.lk/products/double-sleeve-front-button-women-plain-frock-i195257357.html,4/8/25,TRUE,5,nice dress,"Color Family:Purple, Size:Int:L",0,,,,,
fashion,Double Sleeve Front Button Women Plain Frock,https://www.daraz.lk/products/double-sleeve-front-button-women-plain-frock-i195257357.html,7/27/24,TRUE,5,"l like this drees 
God quality","Color Family:Black, Size:Int:3XL",1,,,,,
fashion,Double Sleeve Front Button Women Plain Frock,https://www.daraz.lk/products/double-sleeve-front-button-women-plain-frock-i195257357.html,4/11/25,TRUE,5,nice,"Color Family:Purple, Size:Int:3XL",0,,,,,
fashion,Double Sleeve Front Button Women Plain Frock,https://www.daraz.lk/products/double-sleeve-front-button-women-plain-frock-i195257357.html,1/1/25,TRUE,5,super,"Size:Int:XXL, Color Family:Black",0,,,,,
fashion,Double Sleeve Front Button Women Plain Frock,https://www.daraz.lk/products/double-sleeve-front-button-women-plain-frock-i195257357.html,4/19/25,TRUE,5,super,"Color Family:Purple, Size:Int:3XL",0,,,,,
fashion,Double Sleeve Front Button Women Plain Frock,https://www.daraz.lk/products/double-sleeve-front-button-women-plain-frock-i195257357.html,11/21/24,TRUE,5,thanks,"වර්ණ කාණ්ඩය:කලු, ප්‍රමාණය:Int:L",0,,,,,
fashion,Double Sleeve Front Button Women Plain Frock,https://www.daraz.lk/products/double-sleeve-front-button-women-plain-frock-i195257357.html,6/4/25,TRUE,5,good 👍😊,"Color Family:Red, Size:Int:XXL",0,,,,,
fashion,Double Sleeve Front Button Women Plain Frock,https://www.daraz.lk/products/double-sleeve-front-button-women-plain-frock-i195257357.html,8/5/25,TRUE,5,good iti,"Color Family:Purple, Size:Int:L",0,,,,,
fashion,Double Sleeve Front Button Women Plain Frock,https://www.daraz.lk/products/double-sleeve-front-button-women-plain-frock-i195257357.html,1/8/25,TRUE,5,Good 👍,"Color Family:Purple, Size:Int:XL",0,,,,,
